,Title,Console,Max_Players,Genres,Publisher,Review_Score,US_Sales,Used_Price,Release.Rating,Length.All.PlayStyles.Average,Length.All.PlayStyles.Leisure,Length.All.PlayStyles.Median,Length.All.PlayStyles.Polled,Length.All.PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main...Extras.Average,Length.Main...Extras.Leisure,Length.Main...Extras.Median,Length.Main...Extras.Polled,Length.Main...Extras.Rushed,Length.Main.Story.Average,Length.Main.Story.Leisure,Length.Main.Story.Median,Length.Main.Story.Polled,Length.Main.Story.Rushed,US_Sales_millions,YearReleased,Publishers,Genre,Sequel,Re.release,Lifecycle,LifecycleSq,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform,GBA,GCN,NDS,Wii,PS2,PS3,PSP,Xbox,X360,Action,Adventure,Educational,Racing,RPG,Simulation,Sports,Strategy,X2K,Acclaim,Activision,Atari,Capcom,Disney,Eidos,EA,Infograme,Konami,Microsoft,Midway,Namco,Nintendo,Rockstar,Sony,Sega,THQ,SquareEnix,Ubisoft,Adult,Anime,Arcade,Battlemech,Boardgame,Cards,Casino,Chess,Comics,Cyberpunk,Detective,Fighting,Flight,Gameshow,Helicoptor,HistoricalBattle,Horror,InteractiveFiction,InteractiveFictionGraphics,InteractiveMovie,Managerial,MartialArts,MedievalFantasy,Meditative,MentalTraining,Naval,Paddle,PersistentUniverse,Pinball,PostApocalyptic,Puzzle,RealTime,RhythmAction,SciFi,Shooter,Spy,Stealth,SurvivalHorror,Tank,Train,TurnBased,VideoBackdrop,VisualNovel,Ecology,Language,Geography,Graphics,Health,History,Maths,Music,PreSchool,Reading,Religion,Science,Sociology,Typing,AmericanFootball,Basketball,Baseball,Boxing,Bowling,Cricket,Fishing,Cycling,Golf,Hockey,Horse,Hunting,Motorcycle,OffRoad,Olympiad,Paintball,PingPong,Pool,Rugby,Sailing,Skateboarding,Snowboarding,Soccer,Surfing,Tennis,Tricks,Volleyball,Wakeboarding,Wrestling,FirstPerson,Platform,Isometric,SideScrolling,TopDown,ThirdPerson
724,Octomania,Nintendo Wii,1,"Action,Strategy",,66,0.04,14.95,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2007,"Compile Heart Co., Ltd., Conspiracy Entertainment Corp.","Action, Strategy",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
725,Onechanbara: Bikini Samurai Squad,X360,1,Action,,39,0.09,19.95,E,16.98333333,28.26666667,7.833333333,8,8.1,44.11666667,44.11666667,44.11666667,1,44.11666667,31.63333333,34.95,31.63333333,2,28.31666667,5.7,7.633333333,5,5,4.566666667,0.09,2006,"D3Publisher Inc., D3Publisher of America, Inc., D3Publisher of Europe Ltd.",Action,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
726,Ontamarama,Nintendo DS,1,Action,,71,0.05,17.95,M,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.05,2007,"Atlus U.S.A., Inc., Noise Factory",Action,0,0,3,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,Open Season,Nintendo DS,1,Action,Ubisoft,72,0.13,17.95,T,5.466666667,7.3,3.75,8,3.433333333,7.616666667,9.016666667,8.5,4,5.766666667,2.25,2.25,2.25,1,2.25,3.666666667,3.783333333,3.5,3,3.533333333,0.13,2006,"Ubisoft, Inc.",Action,0,0,2,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
728,Open Season,Nintendo Wii,4,Action,Ubisoft,49,0.07,17.95,M,5.466666667,7.3,3.75,8,3.433333333,7.616666667,9.016666667,8.5,4,5.766666667,2.25,2.25,2.25,1,2.25,3.666666667,3.783333333,3.5,3,3.533333333,0.07,2006,"Ubisoft, Inc.",Action,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
729,Open Season,X360,4,Action,Ubisoft,59,0.11,14.95,E,5.466666667,7.3,3.75,8,3.433333333,7.616666667,9.016666667,8.5,4,5.766666667,2.25,2.25,2.25,1,2.25,3.666666667,3.783333333,3.5,3,3.533333333,0.11,2006,"Ubisoft Entertainment SA, Ubisoft, Inc.",Action,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730,Orcs & Elves,Nintendo DS,1,"Action,Role-Playing (RPG)",EA,68,0.03,14.95,T,4.883333333,5.716666667,5,7,4.333333333,6.5,6.5,6.5,1,6.5,0,0,0,0,0,4.6,5.033333333,4.666666667,6,4.183333333,0.03,2007,"Electronic Arts, Inc.","Action, Role-Playing (RPG)",0,0,3,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
731,Order Up!,Nintendo Wii,1,"Action,Simulation",,76,0.18,17.95,T,6.633333333,7.116666667,6,3,6.15,0,0,0,0,0,7.916666667,7.916666667,7.916666667,1,7.916666667,6,6,6,2,6,0.18,2008,Zoo Games,"Action, Simulation",0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
732,OutRun 2006: Coast 2 Coast,Sony PSP,1,Racing / Driving,Sega,82,0.03,17.95,E,5.183333333,7.116666667,4,6,3.783333333,0,0,0,0,0,0,0,0,0,0,5.183333333,7.116666667,4,6,3.783333333,0.03,2006,"SEGA Europe Ltd., SEGA of America, Inc.",Racing / Driving,1,0,2,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733,Over G Fighters,X360,2,Simulation,Ubisoft,49,0.18,17.95,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,2006,"Taito Corporation, Ubisoft Entertainment SA, Ubisoft, Inc.",Simulation,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
734,Over the Hedge,Nintendo DS,1,Adventure,Activision,71,0.26,16.95,E,7.216666667,10.78333333,5.933333333,4,4.283333333,15,15,15,1,15,5.933333333,6.166666667,5.933333333,2,5.7,2,2,2,1,2,0.26,2006,"Activision Asia-Pacific, Activision Publishing, Inc.",Adventure,0,0,2,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735,Overlord,X360,1,"Action,Strategy",,76,0.35,17.95,M,22.1,30.51666667,20,101,14.3,29.28333333,34.91666667,30.41666667,14,21.76666667,22.76666667,30.4,20.85,53,17.23333333,18.1,24.1,18.3,34,12.86666667,0.35,2007,"Codemasters Software Company Limited, The","Action, Strategy",0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736,Overlord: Raising Hell,PlayStation 3,2,"Action,Strategy",,72,0.05,17.95,T,21.98333333,53.61666667,14.5,43,10.56666667,38.61666667,63.4,37,15,24.9,14.1,22.83333333,11.75,18,8.666666667,11.23333333,24.43333333,8.5,10,6.383333333,0.05,2008,"Codemasters Software Company Limited, The","Action, Strategy",1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
737,Pac-Man World 3,Sony PSP,1,Action,"EA,Namco",61,0.06,24.95,E,8,8,8,1,8,0,0,0,0,0,0,0,0,0,0,8,8,8,1,8,0.06,2005,"Electronic Arts, Inc., Namco Hometek Inc.",Action,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
738,Pac-Man World Rally,Sony PSP,1,"Action,Racing / Driving",Namco,51,0.04,17.95,T,2.75,3.866666667,2.75,2,1.616666667,0,0,0,0,0,0,0,0,0,0,2.75,3.866666667,2.75,2,1.616666667,0.04,2006,Namco Bandai Games America Inc.,"Action, Racing / Driving",0,0,2,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
739,PaRappa the Rapper,Sony PSP,1,Action,Sony,67,0.07,12.95,T,1.7,3.766666667,1.416666667,21,1.1,3.3,3.3,3.3,1,3.3,4.5,5.25,4.5,2,3.75,1.3,1.85,1.116666667,18,0.933333333,0.07,2006,"Sony Computer Entertainment America, Inc., SCEE, Sony Computer Entertainment Europe Ltd., SCEI",Action,0,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
740,Patapon,Sony PSP,1,"Action,Strategy",Sony,86,0.3,17.95,T,19.9,35.16666667,16.78333333,38,13.71666667,33.41666667,42.48333333,32.55,4,24.76666667,27.7,36.2,27.08333333,7,20.8,15.88333333,23.71666667,15,27,12.26666667,0.3,2008,"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd.","Action, Strategy",0,0,4,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
741,Perfect Dark Zero,X360,4,Action,Microsoft,79,0.7,17.95,E,9.3,20.68333333,8,33,6.316666667,28.85,30.78333333,28.85,2,26.91666667,10.16666667,11.28333333,10,3,9.033333333,7.816666667,10,8,28,5.95,0.7,2005,Microsoft Games Studios,Action,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
742,Peter Jackson's King Kong: The Official Game of...,X360,2,Action,Ubisoft,80,0.32,14.95,T,6.966666667,8.583333333,7,49,5.483333333,7.583333333,8.983333333,8,17,6.55,6.8,8.333333333,6.566666667,10,5.833333333,6.583333333,8.383333333,7,22,5.383333333,0.32,2005,"Ubisoft Entertainment SA, Ubisoft, Inc.",Action,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
743,Phantasy Star Universe,X360,1,Role-Playing (RPG),Sega,64,0.09,24.95,E,35.13333333,47.01666667,28.93333333,13,25.01666667,55.5,58.75,55.5,2,52.25,34.5,45.36666667,29,6,28.53333333,27.73333333,34.13333333,26.81666667,5,22.63333333,0.09,2006,"SEGA Corporation, SEGA Europe Ltd., SEGA of America, Inc.",Role-Playing (RPG),1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
744,Phoenix Wright: Ace Attorney - Justice for All,Nintendo DS,1,"Adventure,Simulation",Capcom,76,0.17,13.95,E,18.83333333,30.76666667,18.3,136,13.28333333,19.73333333,27.36666667,19.78333333,58,13.86666667,20.73333333,26.81666667,19.91666667,11,17.65,17.75,30.28333333,17.5,67,13.65,0.17,2006,"Capcom Co., Ltd., Capcom U.S.A., Inc., CE Europe Ltd.","Adventure, Simulation",1,0,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
745,Phoenix Wright: Ace Attorney - Trials and Tribu...,Nintendo DS,1,"Adventure,Simulation",Capcom,81,0.27,17.95,T,22.08333333,34.76666667,21.03333333,107,15.76666667,23.78333333,35.68333333,23,48,16.68333333,24.66666667,24.85,24.66666667,4,24.46666667,20.41666667,26.66666667,20,55,15.5,0.27,2007,"Capcom Co., Ltd., Capcom Entertainment, Inc., CE Europe Ltd.","Adventure, Simulation",1,0,3,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
746,Phoenix Wright: Ace Attorney,Nintendo DS,1,"Adventure,Simulation",Capcom,81,0.38,24.95,E,19.68333333,32.18333333,19.05,240,12.18333333,22.35,33.36666667,21.16666667,87,14.11666667,23.31666667,29.3,23,30,16.56666667,16.91666667,25.73333333,16.26666667,123,10.8,0.38,2005,"Capcom Co., Ltd., Capcom Entertainment, Inc., CE Europe Ltd.","Adventure, Simulation",0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
747,Picross DS,Nintendo DS,1,Strategy,Nintendo,83,0.17,17.95,E,62.43333333,138.2833333,50.68333333,18,38.28333333,75.81666667,143.95,60,9,56.95,56.66666667,86.66666667,50,5,36.66666667,39.51666667,45.16666667,38.35,4,34.46666667,0.17,2007,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",Strategy,0,0,3,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
748,Pinball Hall of Fame: The Gottlieb Collection,Sony PSP,4,Action,,73,0.21,9.95,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,2005,"Crave Entertainment, Inc., Play It Ltd, System 3 Software, Ltd.",Action,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
749,Pinball Hall of Fame: The Williams Collection,Nintendo Wii,1,Simulation,,82,0.41,17.95,T,29.25,39.18333333,27.5,4,20.18333333,32.33333333,41.83333333,35,3,22.83333333,0,0,0,0,0,20,20,20,1,20,0.41,2008,"Crave Entertainment, Inc.",Simulation,0,0,2,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
750,Pinball Hall of Fame: The Williams Collection,Sony PSP,4,Simulation,,78,0.09,17.95,T,29.25,39.18333333,27.5,4,20.18333333,32.33333333,41.83333333,35,3,22.83333333,0,0,0,0,0,20,20,20,1,20,0.09,2008,"Crave Entertainment, Inc.",Simulation,1,0,4,16,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
751,Pipe Mania,Nintendo DS,1,Strategy,,71,0.06,14.95,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,2008,Empire Interactive Europe Ltd.,Strategy,0,0,4,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
752,Pipe Mania,Sony PSP,1,Strategy,,74,0.04,12.95,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2008,Empire Interactive Europe Ltd.,Strategy,0,0,4,16,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
