,Title,Console,Max_Players,Genres,Publishers,Review_Score,US_Sales,Used_Price,Release.Rating,Length.All.PlayStyles.Average,Length.All.PlayStyles.Leisure,Length.All.PlayStyles.Median,Length.All.PlayStyles.Polled,Length.All.PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main...Extras.Average,Length.Main...Extras.Leisure,Length.Main...Extras.Median,Length.Main...Extras.Polled,Length.Main...Extras.Rushed,Length.Main.Story.Average,Length.Main.Story.Leisure,Length.Main.Story.Median,Length.Main.Story.Polled,Length.Main.Story.Rushed,US.Sales..millions.,YearReleased,Publisher,Sequel,Re.release,Lifecycle,LifecycleSq,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform,GBA,GCN,NDS,Wii,PS2,PS3,PSP,Xbox,X360,Action,Adventure,Educational,Racing,RPG,Simulation,Sports,Strategy,X2K,Acclaim,Activision,Atari,Capcom,Disney,Eidos,EA,Infograme,Konami,Microsoft,Midway,Namco,Nintendo,Rockstar,Sony,Sega,THQ,SquareEnix,Ubisoft,Adult,Anime,Arcade,Battlemech,Boardgame,Cards,Casino,Chess,Comics,Cyberpunk,Detective,Fighting,Flight,Helicoptor,HistoricalBattle,Horror,InteractiveFiction,InteractiveFictionGraphics,InteractiveMovie,Managerial,MartialArts,MedievalFantasy,Meditative,MentalTraining,Naval,Paddle,PersistentUniverse,Pinball,PostApocalyptic,Puzzle,RealTime,RhythmAction,SciFi,Shooter,Spy,Stealth,SurvivalHorror,Tank,Train,TurnBased,VideoBackdrop,VisualNovel,Ecology,Language,Geography,Graphics,Health,History,Maths,Music,PreSchool,Reading,Religion,Science,Sociology,Typing,AmericanFootball,Basketball,Baseball,Boxing,Bowling,Cricket,Fishing,Cycling,Golf,Hockey,Horse,Hunting,Motorcycle,OffRoad,Olympiad,Paintball,PingPong,Pool,Rugby,Sailing,Skateboarding,Snowboarding,Soccer,Surfing,Tennis,Tricks,Volleyball,Wakeboarding,Wrestling,FirstPerson,Platform,Isometric,SideScrolling,TopDown,ThirdPerson
427,Super Paper Mario,Nintendo Wii,1,"Action,Role-Playing (RPG)",Nintendo,85,1.5,29.95,E,22.8,50.63333333,19.76666667,112,16.88333333,48.88333333,64.31666667,48.43333333,11,36.81666667,24.08333333,31.56666667,22.21666667,33,19.08333333,17.96666667,20.36666667,18,68,15.23333333,1.5,2007,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
428,Super Princess Peach,Nintendo DS,1,Action,Nintendo,75,0.7,29.95,T,11,19.58333333,9.283333333,22,7.816666667,17.78333333,23.4,17.78333333,6,13.46666667,9.1,10.83333333,9.25,9,7.583333333,7.616666667,9.083333333,7,7,6.4,0.7,2005,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
429,Super Smash Bros.: Brawl,Nintendo Wii,6,Action,Nintendo,93,5.71,39.95,T,51.43333333,341.2166667,15,131,18.1,195.1333333,407.1333333,135,15,115.0333333,64.01666667,179.15,52.61666667,48,34.15,10.85,21.2,10,68,6.7,5.71,2008,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",1,0,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
430,Supreme Commander,X360,1,Strategy,,56,0.04,17.95,T,24.9,36.21666667,20,22,17.71666667,40.36666667,45.65,42.25,4,34.15,26.26666667,30.51666667,25.85,5,20.51666667,19.6,27.15,19,13,16.15,0.04,2008,"505 Games S.R.L., Aspyr Media, Inc.",0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,Syberia,Nintendo DS,1,Adventure,,52,0.1,23.95,T,10.85,17.13333333,10.5,127,6.833333333,12.6,17.95,12,32,9.9,12.28333333,14.95,11.36666667,14,10.46666667,9.916666667,12.8,9.75,81,6.416666667,0.1,2008,"DreamCatcher Interactive Inc., Mindscape SA",0,0,4,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
432,Syphon Filter: Dark Mirror,Sony PSP,1,Action,Sony,87,0.24,12.95,M,8.466666667,11.43333333,7.283333333,8,6.683333333,15,15,15,1,15,9.25,10.08333333,9.25,2,8.416666667,6.85,7.333333333,7,5,6.2,0.24,2006,"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd.",1,0,2,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
433,Syphon Filter: Logan's Shadow,Sony PSP,1,"Action,Strategy",Sony,85,0.23,16.95,T,10.63333333,11.15,10,7,9.65,10.76666667,11.38333333,10.76666667,2,10.15,10.33333333,11.08333333,10,3,9.583333333,11,11.5,11,2,10.5,0.23,2007,"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd.",1,0,3,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
434,Tales of Symphonia: Dawn of the New World,Nintendo Wii,4,Role-Playing (RPG),Namco,68,0.2,24.95,T,41,79.43333333,36.76666667,74,29.13333333,87.63333333,106.9166667,100.0333333,5,73.48333333,44.23333333,61.28333333,42,29,35.68333333,32.81666667,39.81666667,32.5,40,26.03333333,0.2,2008,"Namco Bandai Games America Inc., Namco Bandai Games Inc.",1,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
435,Tales of Vesperia,X360,1,"Adventure,Role-Playing (RPG)",Namco,79,0.25,27.95,M,71.78333333,177.15,56.86666667,218,44.65,190.3166667,240.7,192.5,16,130.7,75.18333333,114.5833333,70.15,92,48.83333333,51.68333333,75.16666667,49,110,39.66666667,0.25,2008,Namco Bandai Games America Inc.,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
436,Tekken: Dark Resurrection,Sony PSP,1,Action,"Namco,Sony",88,0.81,17.95,E,22.65,30.86666667,30.5,6,14.28333333,35.08333333,35.11666667,35.08333333,2,35.03333333,30.5,30.75,30.5,2,30.25,2.366666667,2.55,2.366666667,2,2.183333333,0.81,2006,"Namco Bandai Games America Inc., Sony Computer Entertainment Europe Ltd.",1,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437,Tenchu Z,X360,1,Action,Microsoft,56,0.28,14.95,E,34.03333333,48.81666667,21.25,8,19.81666667,59,66.5,67,3,51.5,12,12,12,1,12,20.81666667,21.16666667,20.88333333,4,20.41666667,0.28,2006,"FromSoftware, Inc., Microsoft Games Studios",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
438,Test Drive Unlimited,Sony PSP,1,Racing / Driving,Atari,80,0.08,17.95,M,53.4,101.9666667,38.5,22,32.96666667,112.6666667,132.1666667,100,3,93.16666667,55.66666667,96.41666667,50,11,41.41666667,28.08333333,32.01666667,30,8,24.51666667,0.08,2007,"Atari Europe S.A.S.U., Atari, Inc.",1,0,3,9,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
439,Test Drive Unlimited,X360,1,Racing / Driving,Atari,82,0.25,17.95,T,53.4,101.9666667,38.5,22,32.96666667,112.6666667,132.1666667,100,3,93.16666667,55.66666667,96.41666667,50,11,41.41666667,28.08333333,32.01666667,30,8,24.51666667,0.25,2006,"Atari Europe S.A.S.U., Atari, Inc., Eden Games S.A.S.",1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
440,Tetris DS,Nintendo DS,1,Strategy,Nintendo,84,0.66,17.95,M,27.4,33.71666667,27.5,8,21.85,33.5,35.25,33.5,2,31.75,34,37.75,37,3,30.25,16.75,16.93333333,17,3,16.55,0.66,2006,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",1,1,2,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
441,The Club,PlayStation 3,4,Action,Sega,72,0.1,14.95,M,6.133333333,12.71666667,4.75,16,4.133333333,20,20,20,1,20,7.666666667,9.416666667,8,3,5.916666667,4.583333333,5.766666667,4.5,12,3.683333333,0.1,2008,"SEGA Europe Ltd., SEGA of America, Inc.",0,0,2,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
442,The Club,X360,4,Action,Sega,76,0.13,14.95,T,6.133333333,12.71666667,4.75,16,4.133333333,20,20,20,1,20,7.666666667,9.416666667,8,3,5.916666667,4.583333333,5.766666667,4.5,12,3.683333333,0.13,2008,"SEGA Europe Ltd., SEGA of America, Inc.",0,0,3,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
443,The Dark Spire,Nintendo DS,1,"Adventure,Role-Playing (RPG)",,69,0.04,24.95,T,56.01666667,82.06666667,45,6,39.2,51.51666667,62.15,50,3,40.86666667,76.81666667,95.21666667,76.81666667,2,58.4,27.91666667,27.91666667,27.91666667,1,27.91666667,0.04,2008,"Atlus U.S.A., Inc., Success Corp.",0,0,4,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
444,The Darkness,PlayStation 3,1,Action,2K,80,0.2,14.95,E,10.9,17.06666667,10,90,7.966666667,17.73333333,21.28333333,20,5,14.43333333,11.7,15.38333333,11.11666667,40,9.2,9.433333333,11.18333333,9.5,45,7.466666667,0.2,2007,2K Games,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
445,The Darkness,X360,1,Action,2K,82,0.36,14.95,M,10.9,17.06666667,10,90,7.966666667,17.73333333,21.28333333,20,5,14.43333333,11.7,15.38333333,11.11666667,40,9.2,9.433333333,11.18333333,9.5,45,7.466666667,0.36,2007,2K Games,0,0,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
446,The Elder Scrolls IV: Oblivion,PlayStation 3,1,"Action,Role-Playing (RPG)",Ubisoft,93,1.2,17.95,T,101.0833333,310.2666667,80,518,47.51666667,195.0333333,335.0333333,185,117,116,96.9,310.9666667,86.95,268,52.75,26.83333333,99.2,24,133,14.95,1.2,2007,"Bethesda Softworks LLC, Ubisoft Entertainment SA",1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
447,The Elder Scrolls IV: Oblivion,X360,1,"Action,Role-Playing (RPG)",2K,94,2.12,19.95,E,101.0833333,310.2666667,80,518,47.51666667,195.0333333,335.0333333,185,117,116,96.9,310.9666667,86.95,268,52.75,26.83333333,99.2,24,133,14.95,2.12,2006,"2K Games, Bethesda Softworks LLC, Spike Co., Ltd.",1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
448,The Elder Scrolls IV: Shivering Isles,X360,1,"Action,Role-Playing (RPG)",,86,0.18,24.95,E,21.8,46.9,15.8,38,12.9,49.23333333,63.01666667,52.86666667,5,35.51666667,20.81666667,34.68333333,17.93333333,22,13.18333333,11.26666667,15.31666667,10,11,9.483333333,0.18,2007,Bethesda Softworks LLC,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
449,The Godfather: The Game,X360,1,Action,EA,77,0.2,17.95,T,21.15,31.28333333,20,42,12.45,27.56666667,33.63333333,29,11,17.41666667,23.76666667,32.7,23.06666667,17,17.15,12.93333333,15.48333333,15,14,9.15,0.2,2006,"Electronic Arts, Inc., Electronic Arts K.K.",0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450,The Last Remnant,X360,1,Role-Playing (RPG),SquareEnix,66,0.23,14.95,T,87.28333333,151.5666667,75,73,55.56666667,151.3333333,186.3333333,150,13,127.3333333,79.25,118.55,75,41,54.36666667,60.78333333,80.93333333,63,19,45.93333333,0.23,2008,"Square Enix Co., Ltd., Square Enix, Inc.",0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
451,The Legend of Heroes II: Prophecy of the Moonli...,Sony PSP,1,Role-Playing (RPG),Namco,63,0.04,17.95,E,24.7,29.36666667,22.8,8,20.91666667,35,35,35,1,35,22.5,23.75,22.5,2,21.25,23.53333333,26.03333333,20.61666667,5,20.08333333,0.04,2006,Namco Bandai Games America Inc.,1,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,The Legend of Heroes: A Tear of Vermillion,Sony PSP,1,Role-Playing (RPG),,68,0.08,17.95,T,31.28333333,38.76666667,29.83333333,9,26.76666667,38.5,41.75,38.5,2,35.25,31.43333333,38.33333333,27.88333333,4,26.33333333,26.26666667,27.73333333,25,3,24.81666667,0.08,2005,"Bandai Co., Ltd., Bandai Games Inc.",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
453,The Legend of Zelda: Phantom Hourglass,Nintendo DS,1,Action,Nintendo,90,1.92,24.95,E,20.21666667,40.18333333,19.4,153,14.65,30.33333333,44.11666667,25,21,23.61666667,20.81666667,32.58333333,20,70,15.2,16.1,20.6,15.56666667,62,12.66666667,1.92,2007,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",1,0,3,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
454,The Legend of Zelda: Twilight Princess,Nintendo Wii,1,"Action,Role-Playing (RPG)",Nintendo,95,3.33,39.95,M,45.6,75.23333333,43,528,32,55.3,77.45,54.53333333,106,38.95,47.6,76.55,46.23333333,241,33.45,37.26666667,58.95,37,181,28.41666667,3.33,2006,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
455,The Legendary Starfy,Nintendo DS,1,"Action,Adventure",Nintendo,75,0.5,24.95,E,14.25,18.53333333,9.9,11,9.033333333,21.38333333,22.9,20.25,5,19.58333333,8.65,9.266666667,8.65,2,8.033333333,8.133333333,8.95,8.5,4,7.15,0.5,2008,"Nintendo Co., Ltd., Nintendo of America Inc.",0,0,4,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
